month,sector,num_new_house_transactions,area_new_house_transactions,price_new_house_transactions,new_house_transaction_amount,area_per_unit_new_house_transactions,total_price_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,yr,m
2023-Aug,sector 7,18,1944,29005,5639.81,108,313.32,377.0,45059.0,13.27,2023,8
2023-Aug,sector 8,22,3379,14373,4856.86,154,220.77,1156.0,162942.0,28.11,2023,8
2023-Aug,sector 9,13,1859,80194,14911.7,143,1147.05,152.0,19601.0,8.31,2023,8
2023-Aug,sector 10,83,8250,36223,29882.57,99,360.03,2352.0,244170.0,16.03,2023,8
2023-Aug,sector 11,46,4060,14134,5737.99,88,124.74,1201.0,111957.0,19.74,2023,8
2023-Aug,sector 12,1,123,38047,467.45,123,467.45,13.0,1367.0,11.92,2023,8
2023-Aug,sector 13,19,1913,46699,8931.97,101,470.1,209.0,22394.0,8.2,2023,8
2023-Aug,sector 14,20,2344,89556,20990.58,117,1049.53,624.0,59024.0,30.2,2023,8
2023-Aug,sector 15,95,13596,85249,115903.24,143,1220.03,1283.0,191088.0,15.47,2023,8
2023-Aug,sector 16,53,6323,69007,43633.9,119,823.28,332.0,41385.0,8.46,2023,8
2023-Aug,sector 17,8,868,38326,3325.89,108,415.74,75.0,11950.0,12.12,2023,8
2023-Aug,sector 18,144,12768,23408,29888.35,89,207.56,2157.0,194297.0,11.59,2023,8
2023-Aug,sector 19,12,1116,28962,3231.28,93,269.27,317.0,29018.0,47.04,2023,8
2023-Aug,sector 20,18,2261,40343,9121.83,126,506.77,671.0,92900.0,32.95,2023,8
2023-Aug,sector 21,30,4238,84272,35715.16,141,1190.51,449.0,62326.0,11.32,2023,8
2023-Aug,sector 22,34,3431,61549,21115.14,101,621.03,728.0,80435.0,18.54,2023,8
2023-Aug,sector 23,16,2334,85024,19840.93,146,1240.06,600.0,85700.0,19.38,2023,8
2023-Aug,sector 24,39,4801,66404,31881.84,123,817.48,1105.0,160725.0,19.22,2023,8
2023-Aug,sector 25,134,15780,24581,38789.33,118,289.47,2197.0,262634.0,14.35,2023,8
2023-Aug,sector 26,32,3349,53188,17810.54,105,556.58,103.0,11184.0,2.92,2023,8
2023-Aug,sector 27,10,1141,32075,3660.41,114,366.04,163.0,20618.0,13.92,2023,8
2023-Aug,sector 28,99,12403,54345,67406.03,125,680.87,1145.0,135764.0,5.11,2023,8
2023-Aug,sector 29,53,5268,43815,23081.63,99,435.5,1776.0,177896.0,24.63,2023,8
2023-Aug,sector 30,10,2704,86940,23506.27,270,2350.63,546.0,149127.0,52.37,2023,8
2023-Aug,sector 31,81,7280,13842,10077.41,90,124.41,2310.0,259856.0,25.65,2023,8
2023-Aug,sector 32,15,3517,129505,45540.86,234,3036.06,94.0,22761.0,3.11,2023,8
2023-Aug,sector 33,1,465,139898,6502.32,465,6502.32,33.0,4262.0,7.79,2023,8
2023-Aug,sector 34,39,5409,48050,25988.14,139,666.36,462.0,67842.0,9.84,2023,8
2023-Aug,sector 35,53,5075,22633,11485.25,96,216.7,1356.0,137135.0,23.03,2023,8
2023-Aug,sector 36,132,13027,52597,68515.73,99,519.06,1996.0,240400.0,11.13,2023,8
2023-Aug,sector 37,10,2076,96553,20040.35,208,2004.04,507.0,87265.0,77.52,2023,8
2023-Aug,sector 38,185,19363,74618,144479.39,105,780.97,828.0,95618.0,9.88,2023,8
2023-Aug,sector 39,4,890,13504,1201.6,222,300.4,23.0,3985.0,7.39,2023,8
2023_Aug,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023_Aug,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 42,35,3698,24264,8973.25,106,256.38,217.0,27872.0,4.0,2023,8
2023-Aug,sector 43,16,3139,83019,26057.27,196,1628.58,360.0,40777.0,8.89,2023,8
2023-Aug,sector 44,1,57,46135,263.84,57,263.84,45.0,8671.0,7.83,2023,8
2023-Aug,sector 45,96,12702,28789,36568.64,132,380.92,2236.0,236710.0,14.92,2023,8
2023-Aug,sector 46,23,2612,13793,3602.89,114,156.65,604.0,94212.0,16.25,2023,8
2023-Aug,sector 47,106,10406,22271,23175.58,98,218.64,2886.0,279903.0,20.19,2023,8
2023-Aug,sector 48,80,9913,44686,44295.05,124,553.69,943.0,238643.0,21.16,2023,8
2023_Aug,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 50,134,11132,16789,18689.17,83,139.47,2470.0,228568.0,13.95,2023,8
2023-Aug,sector 51,59,6716,28391,19067.91,114,323.18,2786.0,312325.0,36.59,2023,8
2023_Aug,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 53,2,216,58236,1260.06,108,630.03,36.0,4133.0,17.86,2023,8
2023-Aug,sector 54,42,5911,65719,38845.55,141,924.89,1402.0,179580.0,22.44,2023,8
2023-Aug,sector 55,318,31109,18674,58093.33,98,182.68,9086.0,892446.0,14.65,2023,8
2023-Aug,sector 56,43,3829,15825,6059.26,89,140.91,179.0,17880.0,6.16,2023,8
2023-Aug,sector 57,63,7862,31824,25021.59,125,397.17,1023.0,125549.0,9.85,2023,8
2023_Aug,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 59,22,2385,32303,7705.22,108,350.24,2124.0,234495.0,50.13,2023,8
2023-Aug,sector 60,48,4830,25604,12365.94,101,257.62,1129.0,108973.0,13.94,2023,8
2023-Aug,sector 61,84,8427,41298,34800.14,100,414.29,2256.0,221402.0,13.41,2023,8
2023-Aug,sector 62,22,3017,44422,13403.95,137,609.27,758.0,98670.0,21.37,2023,8
2023-Aug,sector 63,7,434,68225,2963.71,62,423.39,373.0,41305.0,78.77,2023,8
2023-Aug,sector 64,1,243,53920,1312.46,243,1312.46,78.0,12291.0,18.54,2023,8
2023-Aug,sector 65,13,1627,74251,12081.33,125,929.33,411.0,47890.0,31.22,2023,8
2023-Aug,sector 66,104,10826,52345,56671.67,104,544.92,876.0,95558.0,3.98,2023,8
2023-Aug,sector 67,8,968,27039,2618.24,121,327.28,1173.0,163344.0,130.69,2023,8
2023-Aug,sector 68,81,8395,13768,11558.41,104,142.7,2356.0,247127.0,12.87,2023,8
2023-Aug,sector 69,11,1440,12903,1858.38,131,168.94,691.0,76825.0,24.02,2023,8
2023-Aug,sector 70,6,1987,14020,2785.76,331,464.29,248.0,29623.0,19.48,2023,8
2023-Aug,sector 71,31,2991,35425,10596.1,96,341.81,1030.0,99638.0,18.8,2023,8
2023-Aug,sector 72,3,858,9626,826.03,286,275.34,167.0,54206.0,70.45,2023,8
2023_Aug,sector 73,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023_Aug,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 75,3,344,19629,676.01,115,225.34,143.0,14391.0,55.2,2023,8
2023-Aug,sector 76,12,1680,94757,15923.7,140,1326.97,607.0,63564.0,19.24,2023,8
2023-Aug,sector 77,32,4736,75333,35678.44,148,1114.95,908.0,128632.0,11.89,2023,8
2023-Aug,sector 78,1,135,45089,610.51,135,610.51,195.0,20625.0,143.32,2023,8
2023-Aug,sector 79,143,15375,41124,63229.51,108,442.16,1880.0,199577.0,11.54,2023,8
2023-Aug,sector 80,60,6520,37502,24452.54,109,407.54,1101.0,128433.0,11.3,2023,8
2023-Aug,sector 81,20,4003,125492,50237.03,200,2511.85,235.0,53140.0,17.03,2023,8
2023_Aug,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 83,63,7072,42159,29815.38,112,473.26,1418.0,154092.0,12.23,2023,8
2023_Aug,sector 84,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 85,444,48914,22404,109586.76,110,246.82,10032.0,1034392.0,14.21,2023,8
2023-Aug,sector 86,42,5437,62534,34000.48,129,809.54,2986.0,244402.0,33.52,2023,8
2023_Aug,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Aug,sector 88,23,2191,33919,7430.2,95,323.05,592.0,61072.0,24.3,2023,8
2023-Aug,sector 89,4,749,90807,6802.35,187,1700.59,25.0,5655.0,3.3,2023,8
2023-Aug,sector 90,1,79,35927,282.31,79,282.31,47.0,5018.0,19.19,2023,8
2023-Aug,sector 91,27,2968,39646,11766.47,110,435.8,1281.0,190981.0,40.35,2023,8
2023-Aug,sector 92,178,19370,18673,36169.39,109,203.2,5162.0,592246.0,21.79,2023,8
2023-Aug,sector 93,71,8025,29082,23338.18,113,328.71,1664.0,186712.0,27.89,2023,8
2023-Aug,sector 94,67,7482,26241,19632.81,112,293.03,2563.0,297018.0,27.76,2023,8
2023_Aug,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023_Aug,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,8
2023-Sep,sector 1,7,741,81985,6073.04,106,867.58,526.0,49625.0,25.6,2023,9
2023-Sep,sector 2,29,3157,14713,4645.45,109,160.19,849.0,100397.0,17.77,2023,9
2023-Sep,sector 3,21,3093,82517,25522.9,147,1215.38,846.0,115913.0,36.52,2023,9
2023-Sep,sector 4,201,22492,31472,70787.33,112,352.18,4286.0,482260.0,20.86,2023,9
2023-Sep,sector 5,4,410,48664,1993.03,102,498.26,628.0,66767.0,100.04,2023,9
2023-Sep,sector 6,103,9044,17007,15381.94,88,149.34,2883.0,263860.0,24.08,2023,9
2023-Sep,sector 7,42,6411,22638,14512.88,153,345.54,238.0,27480.0,6.92,2023,9
2023-Sep,sector 8,23,2903,11893,3451.97,126,150.09,1145.0,161780.0,30.29,2023,9
2023-Sep,sector 9,16,1507,71137,10718.16,94,669.88,151.0,19535.0,9.6,2023,9
2023-Sep,sector 10,119,11984,36029,43178.01,101,362.84,2233.0,232294.0,17.96,2023,9
2023-Sep,sector 11,42,3757,14062,5283.75,89,125.8,1303.0,119745.0,27.85,2023,9
2023_Sep,sector 12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 13,14,1393,46097,6421.58,100,458.68,196.0,21097.0,8.93,2023,9
2023-Sep,sector 14,10,1257,90584,11388.37,126,1138.84,615.0,58080.0,32.62,2023,9
2023-Sep,sector 15,192,27669,84251,233111.06,144,1214.12,1307.0,203469.0,12.5,2023,9
2023-Sep,sector 16,78,9609,68047,65384.66,123,838.26,583.0,76446.0,13.55,2023,9
2023-Sep,sector 17,7,919,44835,4121.35,131,588.76,67.0,11112.0,12.13,2023,9
2023-Sep,sector 18,125,11227,23723,26632.52,90,213.06,2038.0,183157.0,12.0,2023,9
2023-Sep,sector 19,7,664,28630,1900.2,95,271.46,309.0,28247.0,42.16,2023,9
2023-Sep,sector 20,21,2821,48000,13540.82,134,644.8,651.0,90251.0,36.39,2023,9
2023-Sep,sector 21,42,6126,86827,53192.05,146,1266.48,765.0,97086.0,20.3,2023,9
2023-Sep,sector 22,21,2186,60036,13123.76,104,624.94,931.0,109050.0,26.81,2023,9
2023-Sep,sector 23,16,2570,78185,20097.17,161,1256.07,583.0,82987.0,20.88,2023,9
2023-Sep,sector 24,45,6276,68554,43025.43,139,956.12,1061.0,154561.0,19.58,2023,9
2023-Sep,sector 25,146,15569,25046,38993.02,107,267.08,2084.0,250111.0,15.22,2023,9
2023-Sep,sector 26,17,1693,52355,8865.93,100,521.53,89.0,9822.0,2.82,2023,9
2023-Sep,sector 27,18,2506,28331,7099.52,139,394.42,145.0,18111.0,10.64,2023,9
2023-Sep,sector 28,151,19455,60541,117784.56,129,780.03,997.0,116763.0,4.84,2023,9
2023-Sep,sector 29,67,7401,43137,31923.96,110,476.48,1796.0,178830.0,26.36,2023,9
2023-Sep,sector 30,14,3054,75898,23175.47,218,1655.39,467.0,124126.0,44.53,2023,9
2023-Sep,sector 31,82,7394,12478,9225.8,90,112.51,2175.0,245175.0,29.89,2023,9
2023-Sep,sector 32,19,5008,127222,63718.94,264,3353.63,78.0,18567.0,2.95,2023,9
2023-Sep,sector 33,2,767,140081,10737.63,383,5368.82,31.0,3495.0,7.68,2023,9
2023-Sep,sector 34,285,34985,60935,213177.78,123,747.99,857.0,126842.0,11.04,2023,9
2023-Sep,sector 35,37,3479,22042,7667.77,94,207.24,1164.0,118297.0,21.1,2023,9
2023-Sep,sector 36,154,15624,53413,83452.07,101,541.9,1982.0,238702.0,14.43,2023,9
2023-Sep,sector 37,2,303,70660,2140.63,151,1070.32,504.0,86369.0,82.7,2023,9
2023-Sep,sector 38,73,8265,75543,62434.54,113,855.27,777.0,89487.0,9.36,2023,9
2023_Sep,sector 39,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 42,32,3241,24247,7857.83,101,245.56,185.0,24656.0,5.19,2023,9
2023-Sep,sector 43,28,3911,66666,26075.42,140,931.26,354.0,39727.0,8.51,2023,9
2023-Sep,sector 44,5,577,49132,2832.63,115,566.53,47.0,8930.0,12.96,2023,9
2023-Sep,sector 45,131,13509,26566,35887.33,103,273.95,2133.0,226501.0,14.97,2023,9
2023-Sep,sector 46,25,2788,13429,3743.73,112,149.75,584.0,92087.0,18.89,2023,9
2023-Sep,sector 47,115,10712,22585,24193.14,93,210.38,2791.0,270998.0,23.39,2023,9
2023-Sep,sector 48,54,9463,47479,44930.1,175,832.04,990.0,240856.0,23.58,2023,9
2023_Sep,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 50,83,7232,16506,11937.89,87,143.83,2627.0,241129.0,18.38,2023,9
2023-Sep,sector 51,77,8664,29182,25282.4,113,328.34,2708.0,303532.0,37.05,2023,9
2023_Sep,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 53,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 54,73,10164,66042,67128.26,139,919.57,1346.0,171569.0,20.87,2023,9
2023-Sep,sector 55,920,86381,20269,175085.05,94,190.31,9551.0,935688.0,17.12,2023,9
2023-Sep,sector 56,79,6125,11318,6932.31,78,87.75,175.0,17543.0,4.85,2023,9
2023-Sep,sector 57,74,9383,30346,28472.79,127,384.77,965.0,118273.0,10.86,2023,9
2023_Sep,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 59,170,18793,36610,68799.91,111,404.71,1978.0,218373.0,33.57,2023,9
2023-Sep,sector 60,52,5170,25809,13342.48,99,256.59,1154.0,111245.0,15.66,2023,9
2023-Sep,sector 61,155,16723,45345,75830.22,108,489.23,2369.0,229592.0,14.75,2023,9
2023-Sep,sector 62,25,3601,44457,16008.66,144,640.35,770.0,105692.0,21.92,2023,9
2023-Sep,sector 63,12,1665,95487,15897.98,139,1324.83,362.0,40227.0,55.47,2023,9
2023-Sep,sector 64,4,676,75624,5113.76,169,1278.44,77.0,12151.0,19.48,2023,9
2023-Sep,sector 65,23,2470,70852,17501.2,107,760.92,387.0,45410.0,26.75,2023,9
2023-Sep,sector 66,142,14898,53392,79541.29,105,560.15,738.0,81595.0,4.05,2023,9
2023-Sep,sector 67,8,888,27406,2432.29,111,304.04,1166.0,162587.0,147.24,2023,9
2023-Sep,sector 68,92,9738,13579,13223.25,106,143.73,2287.0,240312.0,17.26,2023,9
2023-Sep,sector 69,17,3112,10373,3227.85,183,189.87,685.0,76885.0,27.57,2023,9
2023-Sep,sector 70,6,2864,14330,4103.88,477,683.98,247.0,29806.0,21.12,2023,9
2023-Sep,sector 71,40,3903,35531,13868.02,98,346.7,993.0,96004.0,23.97,2023,9
2023-Sep,sector 72,12,4621,8424,3892.16,385,324.35,154.0,47561.0,32.54,2023,9
2023_Sep,sector 73,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 75,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 76,16,2650,128503,34056.45,166,2128.53,596.0,61726.0,19.11,2023,9
2023-Sep,sector 77,60,7956,67324,53562.09,133,892.7,992.0,153493.0,17.07,2023,9
2023-Sep,sector 78,66,10088,48226,48649.66,153,737.12,348.0,42927.0,23.83,2023,9
2023-Sep,sector 79,179,19013,41188,78310.36,106,437.49,1782.0,189870.0,11.62,2023,9
2023-Sep,sector 80,80,9022,39273,35431.93,113,442.9,1039.0,121118.0,12.06,2023,9
2023-Sep,sector 81,18,4043,110210,44553.67,225,2475.2,215.0,48576.0,13.55,2023,9
2023_Sep,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 83,134,13432,38092,51164.98,100,381.83,1595.0,164614.0,13.31,2023,9
2023-Sep,sector 84,1,206,29610,609.34,206,609.34,42.0,5029.0,14.78,2023,9
2023-Sep,sector 85,472,49808,21475,106963.33,106,226.62,10361.0,1068974.0,17.95,2023,9
2023-Sep,sector 86,58,7266,63666,46260.3,125,797.59,3145.0,257759.0,33.77,2023,9
2023_Sep,sector 87,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Sep,sector 88,16,1665,37782,6289.23,104,393.08,573.0,59084.0,23.81,2023,9
2023-Sep,sector 89,5,1278,93336,11926.78,256,2385.36,22.0,4932.0,2.61,2023,9
2023-Sep,sector 90,1,86,36094,309.22,86,309.22,48.0,5186.0,20.5,2023,9
2023-Sep,sector 91,59,6519,39456,25720.78,110,435.95,1337.0,192457.0,41.36,2023,9
2023-Sep,sector 92,149,15825,17879,28294.63,106,189.9,5286.0,599680.0,27.87,2023,9
2023-Sep,sector 93,56,6429,29588,19022.88,115,339.69,1712.0,191013.0,28.14,2023,9
2023-Sep,sector 94,118,14173,25892,36695.86,120,310.98,2542.0,293944.0,27.55,2023,9
2023_Sep,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023_Sep,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,9
2023-Oct,sector 1,17,1630,81982,13362.85,96,786.05,509.0,47995.0,28.93,2023,10
2023-Oct,sector 2,43,4950,15194,7521.07,115,174.91,842.0,99509.0,20.75,2023,10
2023-Oct,sector 3,21,3777,80489,30398.52,180,1447.55,824.0,111976.0,31.79,2023,10
2023-Oct,sector 4,178,20277,31767,64412.87,114,361.87,4312.0,485403.0,21.36,2023,10
2023-Oct,sector 5,5,493,50409,2487.33,99,497.47,624.0,66381.0,104.71,2023,10
2023-Oct,sector 6,123,10806,17332,18729.18,88,152.27,2819.0,258173.0,25.36,2023,10
2023-Oct,sector 7,63,6497,26964,17518.22,103,278.07,222.0,26112.0,6.38,2023,10
2023-Oct,sector 8,36,4603,12631,5813.94,128,161.5,1123.0,159097.0,33.96,2023,10
2023-Oct,sector 9,19,1944,76511,14874.87,102,782.89,146.0,19055.0,9.41,2023,10
2023-Oct,sector 10,155,15462,36484,56411.04,100,363.94,2267.0,235037.0,19.37,2023,10
2023-Oct,sector 11,48,4148,14368,5959.29,86,124.15,1255.0,115597.0,28.27,2023,10
2023_Oct,sector 12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 13,24,2342,45000,10537.76,98,439.07,167.0,18227.0,8.22,2023,10
2023-Oct,sector 14,14,1419,75361,10693.93,101,763.85,602.0,56782.0,30.35,2023,10
2023-Oct,sector 15,114,16991,87561,148771.08,149,1305.01,1225.0,190409.0,10.3,2023,10
2023-Oct,sector 16,44,5094,66460,33853.2,116,769.39,556.0,73255.0,12.54,2023,10
2023-Oct,sector 17,8,908,36135,3280.97,114,410.12,58.0,9934.0,11.08,2023,10
2023-Oct,sector 18,144,13110,22075,28940.66,91,200.98,1900.0,170369.0,11.45,2023,10
2023-Oct,sector 19,7,627,28398,1781.53,90,254.5,302.0,27620.0,37.22,2023,10
2023-Oct,sector 20,15,2032,47091,9567.37,135,637.82,637.0,88394.0,38.08,2023,10
2023-Oct,sector 21,30,4179,86589,36181.44,139,1206.05,741.0,93220.0,21.41,2023,10
2023-Oct,sector 22,45,4980,60057,29911.43,111,664.7,828.0,96381.0,24.41,2023,10
2023-Oct,sector 23,31,4798,78655,37735.8,155,1217.28,564.0,79865.0,19.31,2023,10
2023-Oct,sector 24,76,10807,70168,75829.03,142,997.75,1360.0,191934.0,25.69,2023,10
2023-Oct,sector 25,199,22993,23807,54739.21,116,275.07,2233.0,261913.0,16.11,2023,10
2023-Oct,sector 26,23,2358,52480,12375.39,103,538.06,71.0,7978.0,2.7,2023,10
2023-Oct,sector 27,19,2312,29347,6784.97,122,357.1,127.0,15892.0,8.03,2023,10
2023-Oct,sector 28,183,23812,57507,136939.04,130,748.3,811.0,92486.0,3.85,2023,10
2023-Oct,sector 29,65,7230,40717,29439.32,111,452.91,1734.0,171947.0,25.39,2023,10
2023-Oct,sector 30,30,6975,75794,52867.67,233,1762.26,438.0,117028.0,33.93,2023,10
2023-Oct,sector 31,102,8936,11894,10628.72,88,104.2,1710.0,192449.0,24.42,2023,10
2023-Oct,sector 32,17,3477,116004,40338.24,205,2372.84,59.0,14550.0,2.37,2023,10
2023_Oct,sector 33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 34,170,22739,54262,123389.88,134,725.82,719.0,109657.0,7.82,2023,10
2023-Oct,sector 35,28,2931,21878,6411.58,105,228.98,1168.0,118543.0,23.3,2023,10
2023-Oct,sector 36,208,20399,51788,105643.43,98,507.9,1892.0,227855.0,14.68,2023,10
2023-Oct,sector 37,1,152,70700,1077.96,152,1077.96,512.0,89303.0,109.38,2023,10
2023-Oct,sector 38,61,6503,74829,48658.12,107,797.67,689.0,80099.0,8.26,2023,10
2023-Oct,sector 39,2,530,9897,524.19,265,262.1,17.0,2565.0,4.76,2023,10
2023_Oct,sector 40,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023_Oct,sector 41,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 42,22,2454,24144,5924.83,112,269.31,164.0,22299.0,5.41,2023,10
2023-Oct,sector 43,15,1768,55156,9752.93,118,650.2,348.0,38925.0,8.22,2023,10
2023_Oct,sector 44,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 45,168,17056,25398,43320.09,102,257.86,1971.0,210769.0,14.8,2023,10
2023-Oct,sector 46,50,6466,14426,9328.58,129,186.57,555.0,89528.0,17.47,2023,10
2023-Oct,sector 47,193,19889,21990,43734.36,103,226.6,2738.0,265094.0,21.18,2023,10
2023-Oct,sector 48,59,9243,46782,43239.46,157,732.87,950.0,232522.0,24.0,2023,10
2023_Oct,sector 49,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 50,134,11514,16695,19222.63,86,143.45,2849.0,259976.0,21.53,2023,10
2023-Oct,sector 51,89,9889,29330,29003.53,111,325.88,2627.0,294714.0,34.51,2023,10
2023_Oct,sector 52,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023_Oct,sector 53,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 54,81,11108,65786,73072.25,137,902.13,1277.0,162722.0,18.83,2023,10
2023-Oct,sector 55,343,33896,18729,63483.84,99,185.08,9356.0,922157.0,19.17,2023,10
2023-Oct,sector 56,6,563,12981,731.4,94,121.9,169.0,16980.0,6.13,2023,10
2023-Oct,sector 57,92,11745,30271,35553.93,128,386.46,894.0,109822.0,10.68,2023,10
2023_Oct,sector 58,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 59,169,17836,36603,65287.1,106,386.31,1800.0,199668.0,23.8,2023,10
2023-Oct,sector 60,71,7052,25681,18110.28,99,255.07,1417.0,134777.0,20.37,2023,10
2023-Oct,sector 61,192,18796,37797,71043.78,98,370.02,2699.0,270718.0,17.21,2023,10
2023-Oct,sector 62,66,9555,44204,42235.81,145,639.94,301.0,44863.0,7.45,2023,10
2023-Oct,sector 63,5,375,79741,2991.63,75,598.33,361.0,40137.0,54.54,2023,10
2023-Oct,sector 64,8,1152,85936,9898.57,144,1237.32,69.0,11066.0,14.76,2023,10
2023-Oct,sector 65,26,3608,72810,26270.94,139,1010.42,546.0,62023.0,29.85,2023,10
2023-Oct,sector 66,132,14082,52791,74339.76,107,563.18,618.0,68863.0,4.07,2023,10
2023-Oct,sector 67,12,1275,25855,3296.4,106,274.7,1154.0,161260.0,155.98,2023,10
2023-Oct,sector 68,153,15473,13783,21326.98,101,139.39,2424.0,253809.0,18.98,2023,10
2023-Oct,sector 69,18,2436,16119,3926.26,135,218.13,670.0,75105.0,30.04,2023,10
2023-Oct,sector 70,15,1548,11283,1746.91,103,116.46,232.0,28258.0,18.47,2023,10
2023-Oct,sector 71,60,5662,35479,20088.01,94,334.8,1180.0,113165.0,29.55,2023,10
2023-Oct,sector 72,6,1986,11524,2288.91,331,381.49,147.0,45266.0,27.05,2023,10
2023-Oct,sector 73,3,330,96163,3171.09,110,1057.03,127.0,11302.0,67.31,2023,10
2023_Oct,sector 74,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 75,1,118,17802,210.67,118,210.67,142.0,14273.0,72.76,2023,10
2023-Oct,sector 76,22,4079,131076,53465.45,185,2430.25,577.0,58061.0,20.42,2023,10
2023-Oct,sector 77,128,16774,64361,107959.2,131,843.43,1142.0,167826.0,17.06,2023,10
2023-Oct,sector 78,47,7008,47974,33618.89,149,715.3,387.0,50807.0,17.37,2023,10
2023-Oct,sector 79,167,17326,40182,69618.5,104,416.88,1486.0,159476.0,9.75,2023,10
2023-Oct,sector 80,97,10948,40306,44128.56,113,454.93,942.0,102584.0,10.6,2023,10
2023-Oct,sector 81,12,2581,113661,29332.8,215,2444.4,202.0,45857.0,12.04,2023,10
2023_Oct,sector 82,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Oct,sector 83,236,23336,38468,89766.49,99,380.37,2063.0,211589.0,14.1,2023,10
2023-Oct,sector 84,1,87,16741,145.7,87,145.7,41.0,4942.0,21.04,2023,10
2023-Oct,sector 85,594,63720,21592,137587.04,107,231.63,10103.0,1044091.0,18.38,2023,10
2023-Oct,sector 86,66,7898,59069,46651.34,120,706.84,1798.0,206490.0,26.63,2023,10
2023-Oct,sector 87,1,131,26531,347.9,131,347.9,8.0,851.0,6.49,2023,10
2023-Oct,sector 88,19,1886,33071,6236.11,99,328.22,555.0,57387.0,29.64,2023,10
2023-Oct,sector 89,3,712,90001,6409.72,237,2136.57,21.0,4735.0,3.38,2023,10
2023-Oct,sector 90,3,324,25506,826.53,108,275.51,46.0,4924.0,19.9,2023,10
2023-Oct,sector 91,74,8888,39645,35236.94,120,476.17,1260.0,183301.0,33.57,2023,10
2023-Oct,sector 92,150,15173,17287,26228.17,101,174.85,5283.0,600084.0,34.17,2023,10
2023-Oct,sector 93,72,8343,28921,24130.41,116,335.14,1702.0,191020.0,27.19,2023,10
2023-Oct,sector 94,155,17322,25092,43464.39,112,280.42,2307.0,266164.0,22.81,2023,10
2023_Oct,sector 95,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023_Oct,sector 96,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2023,10
2023-Nov,sector 1,21,2123,87442,18562.89,101,883.95,489.0,45996.0,31.54,2023,11
2023-Nov,sector 2,46,5460,16523,9021.22,119,196.11,870.0,102872.0,21.96,2023,11
